matrix size: 100 finished in 10312 microseconds
matrix size: 100 finished in 10180 microseconds
matrix size: 100 finished in 9918 microseconds
matrix size: 100 finished in 9580 microseconds
matrix size: 100 finished in 9658 microseconds
matrix size: 100 finished in 9380 microseconds
