matrix size: 5000 finished in 1025387900 microseconds
matrix size: 5000 finished in 1025738278 microseconds
matrix size: 5000 finished in 1025801788 microseconds
matrix size: 5000 finished in 1025903126 microseconds
matrix size: 5000 finished in 1025409959 microseconds
matrix size: 5000 finished in 1025312318 microseconds
