matrix size: 500 finished in 157556 microseconds
matrix size: 500 finished in 157666 microseconds
matrix size: 500 finished in 157158 microseconds
matrix size: 500 finished in 157349 microseconds
matrix size: 500 finished in 157364 microseconds
matrix size: 500 finished in 157377 microseconds
