matrix size: 50 finished in 1267 microseconds
matrix size: 50 finished in 1238 microseconds
matrix size: 50 finished in 1239 microseconds
matrix size: 50 finished in 1222 microseconds
matrix size: 50 finished in 1235 microseconds
matrix size: 50 finished in 1237 microseconds
