matrix size: 1000 finished in 8229054 microseconds
matrix size: 1000 finished in 8219803 microseconds
matrix size: 1000 finished in 8217883 microseconds
matrix size: 1000 finished in 8228233 microseconds
matrix size: 1000 finished in 8220027 microseconds
matrix size: 1000 finished in 8227522 microseconds
