matrix size: 50 finished in 9316 microseconds
matrix size: 50 finished in 641 microseconds
matrix size: 50 finished in 634 microseconds
matrix size: 50 finished in 630 microseconds
matrix size: 50 finished in 634 microseconds
matrix size: 50 finished in 631 microseconds
