matrix size: 100 finished in 2941 microseconds
matrix size: 100 finished in 2887 microseconds
matrix size: 100 finished in 2891 microseconds
matrix size: 100 finished in 2838 microseconds
matrix size: 100 finished in 2900 microseconds
matrix size: 100 finished in 2781 microseconds
