matrix size: 50 finished in 497 microseconds
matrix size: 50 finished in 461 microseconds
matrix size: 50 finished in 454 microseconds
matrix size: 50 finished in 451 microseconds
matrix size: 50 finished in 396 microseconds
matrix size: 50 finished in 455 microseconds
